SR_VILLAGE,ROUND_NO,SCHEDULE_NO,SAMPLE,SECTOR,STATE_REGION,DISTRICT_CD,STRATUM_NO,SUB_STRAT_NO,SUB_ROUND_NO,SUB_SAMPLE_NO,FOD,HG_SB_NO,SSS_NO,SAMPLE_HH_NO,SR_NO_INFORMANT,RESPONSE_CODE,SURVEY_CD,REASON_CD,SRL_NO,ELE_NO,BLK,ROUND,ID_KEY
43547,71,252,2,2,275,14,48,1,1,1,0,1,2,1,1,1,1,,1,1,1,71,976547
43547,71,252,2,2,275,14,48,1,1,1,0,1,2,2,2,1,1,,1,1,1,71,976548
43547,71,252,2,2,275,14,48,1,1,1,0,1,2,3,1,1,1,,1,1,1,71,976549
43547,71,252,2,2,275,14,48,1,1,1,0,1,2,4,1,1,1,,1,1,1,71,976550
43547,71,252,2,2,275,14,48,1,1,1,0,1,3,1,2,1,1,,1,1,1,71,976551
34492,71,252,2,1,275,4,4,4,2,1,0,1,1,1,1,1,1,,1,1,1,71,975087
34497,71,252,2,1,275,5,5,3,2,2,0,1,3,1,1,1,1,,1,1,1,71,975148
34493,71,252,2,1,275,4,4,5,2,2,0,2,2,1,2,1,1,,1,1,1,71,975294
43883,71,252,2,2,271,22,63,16,2,1,0,1,2,3,1,1,1,,1,1,1,71,965038
43883,71,252,2,2,271,22,63,16,2,1,0,1,2,4,2,1,1,,1,1,1,71,965039
43638,71,252,2,2,271,22,63,23,1,1,0,1,1,1,2,1,1,,1,1,1,71,965040
43638,71,252,2,2,271,22,63,23,1,1,0,1,2,1,2,1,1,,1,1,1,71,965041
43638,71,252,2,2,271,22,63,23,1,1,0,1,2,2,1,1,1,,1,1,1,71,965042
43638,71,252,2,2,271,22,63,23,1,1,0,1,2,3,1,1,1,,1,1,1,71,965043
43638,71,252,2,2,271,22,63,23,1,1,0,1,3,2,1,1,2,2,1,1,1,71,965044
43639,71,252,2,2,271,22,63,23,1,2,0,1,2,1,2,1,1,,1,1,1,71,965045
43639,71,252,2,2,271,22,63,23,1,2,0,1,2,3,2,1,1,,1,1,1,71,965046
43874,71,252,2,2,271,22,63,10,2,2,0,1,1,1,3,1,1,,1,1,1,71,965047
43874,71,252,2,2,271,22,63,10,2,2,0,1,2,1,2,1,1,,1,1,1,71,965355
43874,71,252,2,2,271,22,63,10,2,2,0,1,2,2,3,1,1,,1,1,1,71,965356
43874,71,252,2,2,271,22,63,10,2,2,0,1,2,4,2,1,1,,1,1,1,71,965357
43874,71,252,2,2,271,22,63,10,2,2,0,1,3,1,1,1,2,2,1,1,1,71,965358
43874,71,252,2,2,271,22,63,10,2,2,0,1,3,2,1,1,2,2,1,1,1,71,965359
43888,71,252,2,2,271,22,63,19,2,2,0,1,2,1,1,1,1,,1,1,1,71,965360
43888,71,252,2,2,271,22,63,19,2,2,0,1,3,1,4,1,2,2,1,1,1,71,965361
43866,71,252,2,2,271,22,63,4,2,2,0,1,1,1,2,1,1,,1,1,1,71,965362
43866,71,252,2,2,271,22,63,4,2,2,0,1,1,2,2,1,1,,1,1,1,71,965363
43866,71,252,2,2,271,22,63,4,2,2,0,1,2,1,2,1,1,,1,1,1,71,965364
43642,71,252,2,2,271,22,63,25,1,2,0,1,2,3,5,1,1,,1,1,1,71,965618
43642,71,252,2,2,271,22,63,25,1,2,0,1,2,4,1,1,1,,1,1,1,71,965619
43642,71,252,2,2,271,22,63,25,1,2,0,1,3,1,1,1,1,,1,1,1,71,965620
43642,71,252,2,2,271,22,63,25,1,2,0,1,3,2,2,1,2,2,1,1,1,71,965621
43632,71,252,2,2,271,22,63,19,1,1,0,1,1,2,5,1,1,,1,1,1,71,965622
43632,71,252,2,2,271,22,63,19,1,1,0,1,2,2,2,1,1,,1,1,1,71,965623
43632,71,252,2,2,271,22,63,19,1,1,0,1,2,3,3,1,1,,1,1,1,71,965624
43883,71,252,2,2,271,22,63,16,2,1,0,1,1,1,2,1,1,,1,1,1,71,965625
43883,71,252,2,2,271,22,63,16,2,1,0,1,2,2,2,1,1,,1,1,1,71,965626
43883,71,252,2,2,271,22,63,16,2,1,0,1,3,1,2,1,1,,1,1,1,71,965627
43612,71,252,2,2,271,22,63,5,1,2,0,1,3,1,1,1,2,9,1,1,1,71,965690
43612,71,252,2,2,271,22,63,5,1,2,0,1,3,2,7,1,2,9,1,1,1,71,965691
43620,71,252,2,2,271,22,63,11,1,1,0,1,1,1,1,1,2,2,1,1,1,71,965692
43620,71,252,2,2,271,22,63,11,1,1,0,1,1,2,1,1,2,2,1,1,1,71,965693
43620,71,252,2,2,271,22,63,11,1,1,0,1,2,1,2,1,1,,1,1,1,71,965694
43620,71,252,2,2,271,22,63,11,1,1,0,1,2,2,1,1,1,,1,1,1,71,965695
43620,71,252,2,2,271,22,63,11,1,1,0,1,2,3,3,1,2,2,1,1,1,71,965696
43620,71,252,2,2,271,22,63,11,1,1,0,1,2,4,2,1,1,,1,1,1,71,965697
43620,71,252,2,2,271,22,63,11,1,1,0,1,3,1,2,1,2,2,1,1,1,71,965698
43620,71,252,2,2,271,22,63,11,1,1,0,1,3,2,1,1,2,2,1,1,1,71,965699
43627,71,252,2,2,271,22,63,15,1,2,0,1,1,1,2,1,1,,1,1,1,71,965710
43627,71,252,2,2,271,22,63,15,1,2,0,1,2,1,1,1,1,,1,1,1,71,965711
43627,71,252,2,2,271,22,63,15,1,2,0,1,2,2,2,1,1,,1,1,1,71,965712
43627,71,252,2,2,271,22,63,15,1,2,0,1,2,3,1,1,1,,1,1,1,71,965713
43627,71,252,2,2,271,22,63,15,1,2,0,1,2,4,1,1,1,,1,1,1,71,965714
43627,71,252,2,2,271,22,63,15,1,2,0,1,2,5,1,1,1,,1,1,1,71,965715
43627,71,252,2,2,271,22,63,15,1,2,0,1,3,1,2,1,1,,1,1,1,71,965716
43627,71,252,2,2,271,22,63,15,1,2,0,1,3,2,1,1,1,,1,1,1,71,965717
43867,71,252,2,2,271,22,63,5,2,1,0,1,2,2,2,1,1,,1,1,1,71,964287
34315,71,252,2,1,273,3,3,4,1,1,0,2,3,1,1,1,1,,1,1,1,71,965826
34314,71,252,2,1,273,3,3,3,1,2,0,1,1,1,4,1,1,,1,1,1,71,965827
34315,71,252,2,1,273,3,3,4,1,1,0,2,2,1,2,1,1,,1,1,1,71,965825
43601,71,252,2,2,271,21,61,1,1,1,0,1,2,3,2,1,1,,1,1,1,71,974020
43601,71,252,2,2,271,21,61,1,1,1,0,1,2,4,1,1,1,,1,1,1,71,974021
43601,71,252,2,2,271,21,61,1,1,1,0,1,3,1,2,1,2,2,1,1,1,71,974022
43601,71,252,2,2,271,21,61,1,1,1,0,1,3,2,1,1,2,2,1,1,1,71,974023
43580,71,252,2,2,271,21,57,3,1,1,0,1,1,1,2,1,1,,1,1,1,71,974024
43580,71,252,2,2,271,21,57,3,1,1,0,1,1,2,2,1,1,,1,1,1,71,974025
43580,71,252,2,2,271,21,57,3,1,1,0,1,2,1,1,1,1,,1,1,1,71,974026
43580,71,252,2,2,271,21,57,3,1,1,0,1,2,2,2,1,1,,1,1,1,71,974027
43580,71,252,2,2,271,21,57,3,1,1,0,1,2,3,2,1,1,,1,1,1,71,974028
43580,71,252,2,2,271,21,57,3,1,1,0,1,2,4,5,1,1,,1,1,1,71,974029
34477,71,252,2,1,273,2,2,1,2,2,0,2,1,1,1,1,1,,1,1,1,71,966739
34477,71,252,2,1,273,2,2,1,2,2,0,2,2,1,1,1,1,,1,1,1,71,966740
34477,71,252,2,1,273,2,2,1,2,2,0,2,2,2,1,1,1,,1,1,1,71,966741
34483,71,252,2,1,273,3,3,2,2,2,0,2,2,2,5,1,1,,1,1,1,71,966742
34483,71,252,2,1,273,3,3,2,2,2,0,1,1,1,2,2,1,,1,1,1,71,966743
34483,71,252,2,1,273,3,3,2,2,2,0,1,2,1,1,1,1,,1,1,1,71,966744
34483,71,252,2,1,273,3,3,2,2,2,0,1,2,2,99,2,1,,1,1,1,71,966745
34483,71,252,2,1,273,3,3,2,2,2,0,1,3,1,2,2,1,,1,1,1,71,966746
34483,71,252,2,1,273,3,3,2,2,2,0,2,1,1,2,1,1,,1,1,1,71,966747
34483,71,252,2,1,273,3,3,2,2,2,0,2,2,1,1,1,1,,1,1,1,71,966748
43484,71,252,2,2,273,20,20,1,1,1,0,1,1,2,2,1,1,,1,1,1,71,966759
43484,71,252,2,2,273,20,20,1,1,1,0,1,2,1,3,1,1,,1,1,1,71,966760
43484,71,252,2,2,273,20,20,1,1,1,0,1,2,2,2,1,2,2,1,1,1,71,966761
43484,71,252,2,2,273,20,20,1,1,1,0,1,2,3,1,1,1,,1,1,1,71,966762
43484,71,252,2,2,273,20,20,1,1,1,0,1,2,4,1,1,1,,1,1,1,71,966763
43484,71,252,2,2,273,20,20,1,1,1,0,1,3,1,7,1,1,,1,1,1,71,966764
43484,71,252,2,2,273,20,20,1,1,1,0,1,3,2,1,1,1,,1,1,1,71,966765
34588,71,252,2,1,272,26,26,2,2,1,0,1,3,1,1,1,1,,1,1,1,71,966766
43486,71,252,2,2,273,20,20,2,1,2,0,1,2,2,1,1,1,,1,1,1,71,966767
43486,71,252,2,2,273,20,20,2,1,2,0,1,2,1,3,1,1,,1,1,1,71,966768
43486,71,252,2,2,273,20,20,2,1,2,0,1,2,3,2,1,1,,1,1,1,71,966769
34488,71,252,2,1,273,3,3,7,2,1,0,2,2,1,1,1,1,,1,1,1,71,966770
34488,71,252,2,1,273,3,3,7,2,1,0,2,1,1,4,1,1,,1,1,1,71,966771
34392,71,252,2,1,273,20,20,4,1,2,0,1,1,1,3,1,1,,1,1,1,71,966772
34392,71,252,2,1,273,20,20,4,1,2,0,1,3,1,4,1,1,,1,1,1,71,966773
34392,71,252,2,1,273,20,20,4,1,2,0,2,1,1,4,1,1,,1,1,1,71,966774
34392,71,252,2,1,273,20,20,4,1,2,0,2,2,1,2,1,1,,1,1,1,71,966775
34392,71,252,2,1,273,20,20,4,1,2,0,1,2,4,2,1,1,,1,1,1,71,966776
43450,71,252,2,2,273,3,3,2,1,1,0,1,2,1,1,1,1,,1,1,1,71,966787
43450,71,252,2,2,273,3,3,2,1,1,0,1,2,2,2,1,1,,1,1,1,71,966788
43450,71,252,2,2,273,3,3,2,1,1,0,1,2,3,2,1,1,,1,1,1,71,966789
43450,71,252,2,2,273,3,3,2,1,1,0,1,3,2,2,1,1,,1,1,1,71,966790
43705,71,252,2,2,273,3,3,2,2,1,0,1,2,2,3,1,1,,1,1,1,71,966791
43705,71,252,2,2,273,3,3,2,2,1,0,1,2,4,1,1,1,,1,1,1,71,966792
43705,71,252,2,2,273,3,3,2,2,1,0,1,2,1,7,1,1,,1,1,1,71,966793
34477,71,252,2,1,273,2,2,1,2,2,0,1,2,2,1,1,1,,1,1,1,71,966794
34477,71,252,2,1,273,2,2,1,2,2,0,1,3,1,1,1,1,,1,1,1,71,966795
34477,71,252,2,1,273,2,2,1,2,2,0,2,3,1,1,1,1,,1,1,1,71,966796
43447,71,252,2,,,,,,,,0,1,1,1,2,1,1,,1,1,1,71,966952
43447,71,252,2,,,,,,,,0,1,1,2,1,1,1,,1,1,1,71,966953
43447,71,252,2,,,,,,,,0,1,2,1,1,1,1,,1,1,1,71,966954
43447,71,252,2,,,,,,,,0,1,2,2,2,1,1,,1,1,1,71,966955
43447,71,252,2,,,,,,,,0,1,2,3,7,1,1,,1,1,1,71,966956
43447,71,252,2,,,,,,,,0,1,2,4,1,1,1,,1,1,1,71,966957
43447,71,252,2,,,,,,,,0,1,3,1,3,1,1,,1,1,1,71,966958
43447,71,252,2,,,,,,,,0,1,3,2,2,1,1,,1,1,1,71,966959
34311,71,252,2,,,,,,,,0,1,1,1,3,1,1,,1,1,1,71,966960
34314,71,252,2,1,273,3,3,3,1,2,0,1,3,1,1,1,2,2,1,1,1,71,965828
43775,71,252,2,2,273,3,38,2,2,1,0,1,2,2,1,1,1,,1,1,1,71,965989
34479,71,252,2,1,273,2,2,3,2,2,0,2,2,1,1,1,1,,1,1,1,71,965994
34487,71,252,2,1,273,3,3,6,2,2,0,2,2,1,3,1,1,,1,1,1,71,966134
34396,71,252,2,1,273,20,20,8,1,2,0,1,2,1,1,1,1,,1,1,1,71,966214
34314,71,252,2,1,273,3,3,3,1,2,0,1,2,1,1,1,1,,1,1,1,71,965829
34314,71,252,2,1,273,3,3,3,1,2,0,1,2,2,1,1,1,,1,1,1,71,965830
34314,71,252,2,1,273,3,3,3,1,2,0,2,1,1,1,1,1,,1,1,1,71,965831
34314,71,252,2,1,273,3,3,3,1,2,0,2,2,1,3,1,1,,1,1,1,71,965832
34314,71,252,2,1,273,3,3,3,1,2,0,2,2,2,1,1,1,,1,1,1,71,965833
34314,71,252,2,1,273,3,3,3,1,2,0,2,3,1,1,1,1,,1,1,1,71,965834
43485,71,252,2,2,273,20,20,1,1,2,0,1,2,6,2,1,1,,1,1,1,71,965855
43485,71,252,2,2,273,20,20,1,1,2,0,1,2,5,1,2,1,,1,1,1,71,965856
43566,71,252,2,2,273,20,53,4,1,2,0,1,2,5,5,1,1,,1,1,1,71,965878
43566,71,252,2,2,273,20,53,4,1,2,0,1,2,4,2,1,1,,1,1,1,71,965879
43566,71,252,2,2,273,20,53,4,1,2,0,1,3,2,1,1,1,,1,1,1,71,965880
43566,71,252,2,2,273,20,53,4,1,2,0,1,3,1,2,1,1,,1,1,1,71,965881
43566,71,252,2,2,273,20,53,4,1,2,0,1,1,1,1,1,1,,1,1,1,71,965882
43566,71,252,2,2,273,20,53,4,1,2,0,1,2,1,4,1,1,,1,1,1,71,965883
43566,71,252,2,2,273,20,53,4,1,2,0,1,2,3,2,1,1,,1,1,1,71,965884
43566,71,252,2,2,273,20,53,4,1,2,0,1,2,2,6,2,1,,1,1,1,71,965885
34559,71,252,2,1,273,20,20,1,2,2,0,1,2,3,1,1,1,,1,1,1,71,965886
34476,71,252,2,1,273,1,1,4,2,1,0,1,2,2,2,1,1,,1,1,1,71,965888
34476,71,252,2,1,273,1,1,4,2,1,0,1,3,1,1,1,1,,1,1,1,71,965889
34476,71,252,2,1,273,1,1,4,2,1,0,2,1,1,1,1,1,,1,1,1,71,965890
34476,71,252,2,1,273,1,1,4,2,1,0,2,2,1,2,1,2,2,1,1,1,71,965891
34476,71,252,2,1,273,1,1,4,2,1,0,2,2,2,2,1,2,2,1,1,1,71,965892
43451,71,252,2,2,273,3,3,2,1,2,0,1,1,1,3,1,1,,1,1,1,71,965893
43451,71,252,2,2,273,3,3,2,1,2,0,1,1,2,1,1,1,,1,1,1,71,965894
43451,71,252,2,2,273,3,3,2,1,2,0,1,2,1,1,1,1,,1,1,1,71,965895
43451,71,252,2,2,273,3,3,2,1,2,0,1,2,2,1,1,2,1,1,1,1,71,965896
43451,71,252,2,2,273,3,3,2,1,2,0,1,2,3,2,1,1,,1,1,1,71,965897
43706,71,252,2,2,273,3,3,2,2,2,0,1,3,2,1,1,1,,1,1,1,71,965898
43706,71,252,2,2,273,3,3,2,2,2,0,1,2,3,2,1,1,,1,1,1,71,965899
43706,71,252,2,2,273,3,3,2,2,2,0,1,2,2,6,1,1,,1,1,1,71,965900
43706,71,252,2,2,273,3,3,2,2,2,0,1,1,1,1,1,1,,1,1,1,71,965901
43706,71,252,2,2,273,3,3,2,2,2,0,1,2,4,1,1,1,,1,1,1,71,965902
34317,71,252,2,1,273,3,3,6,1,1,0,1,2,1,1,1,1,,1,1,1,71,965903
34307,71,252,2,1,273,2,2,1,1,1,0,1,2,1,1,1,1,,1,1,1,71,965925
34307,71,252,2,1,273,2,2,1,1,1,0,1,1,1,1,1,1,,1,1,1,71,965924
34307,71,252,2,1,273,2,2,1,1,1,0,1,3,1,3,1,1,,1,1,1,71,965926
34307,71,252,2,1,273,2,2,1,1,1,0,1,1,2,1,1,1,,1,1,1,71,965927
34481,71,252,2,1,273,2,2,5,2,2,0,1,2,2,1,1,1,,1,1,1,71,965929
34481,71,252,2,1,273,2,2,5,2,2,0,1,1,1,1,1,1,,1,1,1,71,965930
34481,71,252,2,1,273,2,2,5,2,2,0,1,3,1,1,1,1,,1,1,1,71,965931
34307,71,252,2,1,273,2,2,1,1,1,0,1,2,4,2,1,1,,1,1,1,71,965932
34307,71,252,2,1,273,2,2,1,1,1,0,1,2,2,1,1,1,,1,1,1,71,965933
43771,71,252,2,2,273,2,37,1,2,1,0,1,2,4,3,1,1,,1,1,1,71,965938
43771,71,252,2,2,273,2,37,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,965939
43771,71,252,2,2,273,2,37,1,2,1,0,1,3,2,2,1,1,,1,1,1,71,965940
34593,71,252,2,1,272,26,26,7,2,2,0,2,1,1,1,1,1,,1,1,1,71,965941
34593,71,252,2,1,272,26,26,7,2,2,0,2,2,1,1,1,1,,1,1,1,71,965942
34593,71,252,2,1,272,26,26,7,2,2,0,2,2,2,1,1,1,,1,1,1,71,965943
34593,71,252,2,1,272,26,26,7,2,2,0,2,3,1,1,1,1,,1,1,1,71,965944
34593,71,252,2,1,272,26,26,7,2,2,0,1,1,1,2,1,1,,1,1,1,71,965945
34593,71,252,2,1,272,26,26,7,2,2,0,1,2,1,3,1,1,,1,1,1,71,965946
34593,71,252,2,1,272,26,26,7,2,2,0,1,2,2,1,1,1,,1,1,1,71,965947
34591,71,252,2,1,272,26,26,5,2,2,0,2,2,2,1,1,1,,1,1,1,71,965948
34591,71,252,2,1,272,26,26,5,2,2,0,2,3,1,1,1,1,,1,1,1,71,965949
34484,71,252,2,1,273,3,3,3,2,1,0,2,3,1,2,3,1,,1,1,1,71,965950
43519,71,252,2,2,273,3,38,1,1,2,0,1,2,2,1,1,1,,1,1,1,71,965951
43519,71,252,2,2,273,3,38,1,1,2,0,1,3,1,2,1,1,,1,1,1,71,965952
43519,71,252,2,2,273,3,38,1,1,2,0,1,1,1,3,1,1,,1,1,1,71,965954
43519,71,252,2,2,273,3,38,1,1,2,0,1,2,1,1,1,1,,1,1,1,71,965955
43519,71,252,2,2,273,3,38,1,1,2,0,1,2,3,1,1,1,,1,1,1,71,965956
43775,71,252,2,2,273,3,38,2,2,1,0,1,1,2,1,1,1,,1,1,1,71,965986
43775,71,252,2,2,273,3,38,2,2,1,0,1,2,1,1,1,1,,1,1,1,71,965987
43775,71,252,2,2,273,3,38,2,2,1,0,1,3,2,1,1,1,,1,1,1,71,965988
43775,71,252,2,2,273,3,38,2,2,1,0,1,2,4,1,1,1,,1,1,1,71,965990
34479,71,252,2,1,273,2,2,3,2,2,0,1,1,1,1,1,1,,1,1,1,71,965991
34479,71,252,2,1,273,2,2,3,2,2,0,1,1,2,3,1,1,,1,1,1,71,965992
34479,71,252,2,1,273,2,2,3,2,2,0,1,2,2,1,1,1,,1,1,1,71,965993
34488,71,252,2,1,273,3,3,7,2,1,0,1,2,1,1,1,1,,1,1,1,71,966201
43783,71,252,2,2,275,7,42,2,2,1,0,1,3,2,1,1,1,,1,1,1,71,968038
43783,71,252,2,2,275,7,42,2,2,1,0,1,3,1,1,1,1,,1,1,1,71,968039
43783,71,252,2,2,275,7,42,2,2,1,0,1,1,2,1,1,1,,1,1,1,71,968040
43783,71,252,2,2,275,7,42,2,2,1,0,1,2,4,1,1,1,,1,1,1,71,968041
34501,71,252,2,1,275,7,7,1,2,2,0,1,1,1,1,1,1,,1,1,1,71,968042
34501,71,252,2,1,275,7,7,1,2,2,0,1,2,1,1,1,1,,1,1,1,71,968043
34501,71,252,2,1,275,7,7,1,2,2,0,1,2,2,1,1,1,,1,1,1,71,968044
34501,71,252,2,1,275,7,7,1,2,2,0,1,2,3,1,1,1,,1,1,1,71,968045
34501,71,252,2,1,275,7,7,1,2,2,0,1,2,4,1,1,1,,1,1,1,71,968046
34501,71,252,2,1,275,7,7,1,2,2,0,1,2,5,1,1,1,,1,1,1,71,968047
43710,71,252,2,2,275,5,5,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,968108
43710,71,252,2,2,275,5,5,1,2,1,0,1,3,2,3,1,1,,1,1,1,71,968109
34533,71,252,2,1,275,14,14,6,2,2,0,1,3,1,1,1,1,,1,1,1,71,968110
34533,71,252,2,1,275,14,14,6,2,2,0,1,1,1,1,1,1,,1,1,1,71,968111
34533,71,252,2,1,275,14,14,6,2,2,0,1,2,1,1,1,1,,1,1,1,71,968112
34533,71,252,2,1,275,14,14,6,2,2,0,1,2,2,1,1,1,,1,1,1,71,968113
34494,71,252,2,1,275,4,4,6,2,1,0,1,1,1,3,1,1,,1,1,1,71,968114
34494,71,252,2,1,275,4,4,6,2,1,0,1,2,1,1,1,1,,1,1,1,71,968115
34494,71,252,2,1,275,4,4,6,2,1,0,1,2,2,2,1,1,,1,1,1,71,968116
34494,71,252,2,1,275,4,4,6,2,1,0,1,3,1,2,1,2,2,1,1,1,71,968117
43781,71,252,2,2,275,7,42,1,2,1,0,1,1,1,1,1,1,,1,1,1,71,968118
43781,71,252,2,2,275,7,42,1,2,1,0,1,1,2,2,1,1,,1,1,1,71,968119
43781,71,252,2,2,275,7,42,1,2,1,0,1,2,2,1,1,1,,1,1,1,71,968120
43781,71,252,2,2,275,7,42,1,2,1,0,1,2,1,1,1,1,,1,1,1,71,968121
43781,71,252,2,2,275,7,42,1,2,1,0,1,2,3,1,1,1,,1,1,1,71,968122
43781,71,252,2,2,275,7,42,1,2,1,0,1,2,4,1,1,1,,1,1,1,71,968123
43781,71,252,2,2,275,7,42,1,2,1,0,1,3,1,2,1,1,,1,1,1,71,968124
43781,71,252,2,2,275,7,42,1,2,1,0,1,3,2,1,1,1,,1,1,1,71,968125
43457,71,252,2,2,275,6,6,1,1,1,0,1,1,1,2,1,1,,1,1,1,71,968126
43457,71,252,2,2,275,6,6,1,1,1,0,1,1,2,1,1,1,,1,1,1,71,968127
43475,71,252,2,2,275,14,14,1,1,2,0,1,2,4,1,1,1,,1,1,1,71,968445
43475,71,252,2,2,275,14,14,1,1,2,0,1,2,2,1,1,1,,1,1,1,71,968446
34532,71,252,2,1,275,14,14,5,2,1,0,1,1,1,1,1,1,,1,1,1,71,968447
34532,71,252,2,1,275,14,14,5,2,1,0,1,2,1,1,1,1,,1,1,1,71,968448
34532,71,252,2,1,275,14,14,5,2,1,0,1,3,1,1,1,1,,1,1,1,71,968450
34532,71,252,2,1,275,14,14,5,2,1,0,2,1,1,1,1,1,,1,1,1,71,968451
34532,71,252,2,1,275,14,14,5,2,1,0,2,2,1,1,1,1,,1,1,1,71,968452
34532,71,252,2,1,275,14,14,5,2,1,0,2,2,2,2,1,1,,1,1,1,71,968453
34532,71,252,2,1,275,14,14,5,2,1,0,2,3,1,1,1,1,,1,1,1,71,968454
34571,71,252,2,1,271,21,21,5,2,2,0,2,2,2,1,1,2,2,1,1,1,71,977684
34571,71,252,2,1,271,21,21,5,2,2,0,2,3,1,1,1,1,,1,1,1,71,977685
34397,71,252,2,1,271,21,21,1,1,1,0,1,3,1,1,1,2,2,1,1,1,71,977686
34397,71,252,2,1,271,21,21,1,1,1,0,1,3,2,1,1,1,,1,1,1,71,977687
34397,71,252,2,1,271,21,21,1,1,1,0,1,1,1,2,1,1,,1,1,1,71,977688
34397,71,252,2,1,271,21,21,1,1,1,0,1,1,2,1,1,1,,1,1,1,71,977689
34397,71,252,2,1,271,21,21,1,1,1,0,1,2,1,1,1,1,,1,1,1,71,977690
34397,71,252,2,1,271,21,21,1,1,1,0,1,2,2,2,2,2,2,1,1,1,71,977691
34397,71,252,2,1,271,21,21,1,1,1,0,1,2,3,1,1,1,,1,1,1,71,977692
34567,71,252,2,1,271,21,21,1,2,2,0,1,2,2,2,2,1,,1,1,1,71,977695
34567,71,252,2,1,271,21,21,1,2,2,0,1,2,3,1,4,1,,1,1,1,71,977696
34567,71,252,2,1,271,21,21,1,2,2,0,1,2,4,2,2,1,,1,1,1,71,977697
34567,71,252,2,1,271,21,21,1,2,2,0,1,2,5,2,4,2,2,1,1,1,71,977698
34567,71,252,2,1,271,21,21,1,2,2,0,1,3,1,1,2,2,2,1,1,1,71,977699
34567,71,252,2,1,271,21,21,1,2,2,0,1,3,2,2,2,1,,1,1,1,71,977700
43848,71,252,2,2,271,21,59,1,2,2,0,1,1,1,1,1,1,,1,1,1,71,977701
43848,71,252,2,2,271,21,59,1,2,2,0,1,1,2,4,1,1,,1,1,1,71,977702
43848,71,252,2,2,271,21,59,1,2,2,0,1,2,1,2,1,2,2,1,1,1,71,977703
43857,71,252,2,2,271,21,61,1,2,2,0,1,2,2,4,1,2,2,1,1,1,71,977736
43857,71,252,2,2,271,21,61,1,2,2,0,1,2,3,2,1,1,,1,1,1,71,977737
43857,71,252,2,2,271,21,61,1,2,2,0,1,2,4,2,1,1,,1,1,1,71,977738
43857,71,252,2,2,271,21,61,1,2,2,0,1,3,1,2,1,2,2,1,1,1,71,977739
43857,71,252,2,2,271,21,61,1,2,2,0,1,3,2,1,1,2,2,1,1,1,71,977740
43833,71,252,2,2,271,21,57,1,2,2,0,1,2,1,2,1,1,,1,1,1,71,977741
43833,71,252,2,2,271,21,57,1,2,2,0,1,2,2,2,1,1,,1,1,1,71,977742
43833,71,252,2,2,271,21,57,1,2,2,0,1,2,4,2,1,1,,1,1,1,71,977744
43833,71,252,2,2,271,21,57,1,2,2,0,1,2,5,2,1,1,,1,1,1,71,977745
34456,71,252,2,1,271,32,32,3,1,2,0,2,1,2,1,4,2,3,1,1,1,71,977831
43857,71,252,2,2,271,21,61,1,2,2,0,1,1,1,2,1,2,2,1,1,1,71,977867
34456,71,252,2,1,271,32,32,3,1,2,0,2,2,1,1,2,2,3,1,1,1,71,977832
34456,71,252,2,1,271,32,32,3,1,2,0,2,3,1,2,1,1,,1,1,1,71,977833
34456,71,252,2,1,271,32,32,3,1,2,0,2,2,2,1,2,2,2,1,1,1,71,977834
34457,71,252,2,1,271,32,32,4,1,1,0,1,1,1,1,1,1,,1,1,1,71,977835
34457,71,252,2,1,271,32,32,4,1,1,0,1,2,1,2,1,2,2,1,1,1,71,977836
34457,71,252,2,1,271,32,32,4,1,1,0,1,2,2,2,1,1,,1,1,1,71,977837
34457,71,252,2,1,271,32,32,4,1,1,0,1,3,1,4,1,1,,1,1,1,71,977838
34457,71,252,2,1,271,32,32,4,1,1,0,2,1,1,1,1,1,,1,1,1,71,977839
34457,71,252,2,1,271,32,32,4,1,1,0,2,2,1,2,1,1,,1,1,1,71,977840
43595,71,252,2,2,271,21,59,3,1,1,0,1,1,2,2,1,1,,1,1,1,71,977860
43595,71,252,2,2,271,21,59,3,1,1,0,1,2,1,2,1,1,,1,1,1,71,977861
43595,71,252,2,2,271,21,59,3,1,1,0,1,2,2,1,1,1,,1,1,1,71,977862
43595,71,252,2,2,271,21,59,3,1,1,0,1,2,3,2,1,1,,1,1,1,71,977863
43595,71,252,2,2,271,21,59,3,1,1,0,1,3,1,1,1,1,,1,1,1,71,977865
43595,71,252,2,2,271,21,59,3,1,1,0,1,3,2,1,1,1,,1,1,1,71,977866
34479,71,252,2,1,273,2,2,3,2,2,0,2,2,2,1,1,1,,1,1,1,71,965995
43570,71,252,2,2,273,20,54,2,1,2,0,1,3,1,1,1,1,,1,1,1,71,965996
43570,71,252,2,2,273,20,54,2,1,2,0,1,2,5,2,1,1,,1,1,1,71,965997
43570,71,252,2,2,273,20,54,2,1,2,0,1,2,1,1,1,1,,1,1,1,71,965998
43570,71,252,2,2,273,20,54,2,1,2,0,1,1,1,1,1,1,,1,1,1,71,965999
43823,71,252,2,2,273,20,54,1,2,1,0,1,3,1,2,1,1,,1,1,1,71,966001
43823,71,252,2,2,273,20,54,1,2,1,0,1,3,2,1,1,1,,1,1,1,71,966002
43823,71,252,2,2,273,20,54,1,2,1,0,1,2,1,2,1,1,,1,1,1,71,966003
43823,71,252,2,2,273,20,54,1,2,1,0,1,2,5,2,1,1,,1,1,1,71,966004
